1468_nw_almerehaven_19_10_2020__15_51_12.png,maybe
1472_nw_poperinge_19_10_2020__14_26_28.png,maybe
1473_nw_almerehaven_19_10_2020__16_21_25.png,yes
1476_nw_egypt_18_10_2020__09_52_44.png,yes
1477_nw_portodiandora_18_10_2020__12_18_48.png,yes
1481_rimini_19_10_2020__17_28_22.png,no
1482_torbole_16_10_2020__13_49_20.png,maybe
1483_thuile_17_10_2020__17_27_48.png,yes
1484_nw_alvarmontseny_17_10_2020__18_19_34.png,maybe
1485_nw_veulettes2_20_10_2020__12_24_15.png,maybe
1486_nw_alvarmontseny_18_10_2020__16_41_37.png,maybe
1487_rimini_19_10_2020__17_35_51.png,no
1488_rimini_18_10_2020__12_26_01.png,maybe
1489_nw_portodiandora_20_10_2020__17_06_22.png,maybe
1491_nw_dieeksepark_19_10_2020__13_42_39.png,maybe
1493_nw_egypt_18_10_2020__12_48_28.png,yes
1494_malcesine_19_10_2020__15_28_41.png,maybe
1495_rimini_20_10_2020__09_56_08.png,no
1498_albisola_19_10_2020__11_19_58.png,no
1499_nw_veulettes_17_10_2020__17_20_37.png,no
1502_nw_alvarmontseny_19_10_2020__12_21_23.png,maybe
1504_nw_alvarmontseny_19_10_2020__16_36_10.png,no
1505_albisola_18_10_2020__14_27_19.png,no
1506_rimini_17_10_2020__17_05_46.png,yes
1508_bassano_18_10_2020__11_03_52.png,no
1509_nw_alpago_17_10_2020__13_57_35.png,yes
1510_riccione_16_10_2020__13_27_58.png,maybe
1515_nw_montalt_18_10_2020__09_52_47.png,no
1516_nw_montalt_20_10_2020__10_06_45.png,no
1517_albisola_18_10_2020__15_57_14.png,maybe
1520_nw_alpago_19_10_2020__12_35_59.png,no
1523_nw_zacinto_17_10_2020__13_26_35.png,no
1528_nw_alvarmontseny_18_10_2020__16_49_03.png,yes
1531_torbole_17_10_2020__14_39_04.png,maybe
1533_riccione_20_10_2020__10_17_15.png,no
1534_nw_zacinto_17_10_2020__13_16_19.png,maybe
1535_nw_poperinge_19_10_2020__13_57_17.png,no
1537_nw_alpago_19_10_2020__16_50_57.png,yes
1546_nw_veulettes2_18_10_2020__11_26_27.png,no
1548_thuile_18_10_2020__16_04_42.png,yes
1550_nw_veulettes2_18_10_2020__11_56_29.png,no
1553_nw_montalt_17_10_2020__17_35_19.png,no
1560_albisola_19_10_2020__17_43_14.png,no
1562_nw_alvarmontseny_19_10_2020__13_05_50.png,maybe
1564_nw_veulettes_18_10_2020__14_35_06.png,maybe
1569_nw_egypt_18_10_2020__15_19_06.png,yes
1573_campegli_17_10_2020__12_35_02.png,no
1575_bassano_18_10_2020__12_03_36.png,no
1579_nw_alpago_20_10_2020__17_48_03.png,maybe
1592_nw_alpago_19_10_2020__17_21_06.png,yes
1596_rimini_19_10_2020__12_43_21.png,maybe
1623_nw_montalt_19_10_2020__13_20_25.png,maybe
1624_albisola_20_10_2020__10_38_37.png,no
1647_nw_alvarmontseny_19_10_2020__12_05_32.png,yes
1671_albisola_20_10_2020__17_47_53.png,maybe
1678_rimini_20_10_2020__15_34_19.png,maybe
1688_nw_zacinto_19_10_2020__15_28_45.png,no
1689_nw_egypt_18_10_2020__16_56_20.png,maybe
1694_nw_alvarmontseny_18_10_2020__14_35_05.png,no
1699_nw_veulettes2_18_10_2020__14_20_09.png,yes
1702_thuile_17_10_2020__18_11_57.png,yes
1709_nw_alvarmontseny_17_10_2020__17_13_12.png,no
1711_nw_zacinto_19_10_2020__17_43_23.png,no
1720_albisola_19_10_2020__15_21_16.png,yes
1727_nw_veulettes_18_10_2020__16_26_56.png,yes
1730_monfalcone_16_10_2020__11_41_15.png,yes
1733_bassano_18_10_2020__16_04_35.png,yes
1736_nw_veulettes2_18_10_2020__14_49_48.png,yes
1738_nw_alpago_17_10_2020__17_27_51.png,yes
1740_nw_alvarmontseny_18_10_2020__17_18_25.png,maybe
1750_nw_egypt_19_10_2020__17_28_29.png,maybe
1755_campegli_16_10_2020__12_25_00.png,no
1757_thuile2_20_10_2020__15_55_01.png,maybe
1761_nw_egypt_18_10_2020__11_48_45.png,yes
1762_thuile2_20_10_2020__15_23_48.png,yes
1764_albisola_18_10_2020__12_55_41.png,yes
1767_nw_veulettes_18_10_2020__16_56_25.png,yes
1769_nw_alvarmontseny_20_10_2020__15_23_53.png,maybe
1773_nw_veulettes2_17_10_2020__17_49_59.png,maybe
1791_nw_portodiandora_17_10_2020__17_27_53.png,maybe
1793_riccione_17_10_2020__18_19_21.png,maybe
1797_malcesine_19_10_2020__14_04_26.png,no
1807_nw_egypt_18_10_2020__14_20_02.png,yes
1810_rimini_20_10_2020__12_34_35.png,no
1813_nw_veulettes2_18_10_2020__14_27_40.png,maybe
1817_nw_montalt_20_10_2020__15_13_23.png,yes
1820_nw_alpago_19_10_2020__13_27_48.png,yes
1821_nw_dieeksepark_18_10_2020__16_34_20.png,yes
1826_nw_montalt_20_10_2020__16_45_42.png,yes
1828_torbole_18_10_2020__11_56_12.png,yes
1830_nw_alpago_20_10_2020__10_28_25.png,no
1834_rimini_16_10_2020__14_24_47.png,yes
1839_malcesine_18_10_2020__15_42_31.png,no
1841_nw_alvarmontseny_20_10_2020__09_56_16.png,no
1842_nw_poperinge_18_10_2020__14_42_26.png,no
1843_nw_almerehaven_19_10_2020__12_21_25.png,maybe
1845_nw_veulettes2_17_10_2020__17_35_21.png,no
1846_nw_alpago_20_10_2020__16_24_53.png,yes
1859_nw_alvarmontseny_17_10_2020__17_49_58.png,no
1860_nw_montalt_18_10_2020__16_56_24.png,no
1867_nw_portodiandora_17_10_2020__18_04_44.png,yes
1868_nw_montalt_19_10_2020__12_13_45.png,maybe
1870_campegli_19_10_2020__13_05_41.png,maybe
1874_albisola_17_10_2020__15_44_08.png,no
1879_nw_dieeksepark_18_10_2020__15_19_12.png,maybe
1881_malcesine_18_10_2020__11_33_50.png,maybe
1883_nw_zacinto_18_10_2020__16_04_46.png,no
1885_nw_almerehaven_19_10_2020__12_36_04.png,maybe
1890_nw_alvarmontseny_19_10_2020__11_57_25.png,maybe
1895_bassano_18_10_2020__09_52_35.png,no
1900_campegli_16_10_2020__11_52_12.png,maybe
1904_nw_montalt_20_10_2020__16_35_15.png,maybe
1907_nw_alpago_19_10_2020__13_13_05.png,yes
1908_albisola_16_10_2020__14_24_36.png,yes
1915_nw_dieeksepark_20_10_2020__15_03_05.png,no
1925_nw_poperinge_20_10_2020__09_56_18.png,maybe
1944_thuile_18_10_2020__12_48_18.png,yes
1945_nw_montalt_19_10_2020__14_41_08.png,maybe
1954_riccione_17_10_2020__13_05_48.png,maybe
1960_nw_alpago_18_10_2020__16_19_31.png,maybe
1965_malcesine_20_10_2020__09_56_09.png,maybe
1969_nw_alvarmontseny_19_10_2020__14_11_48.png,no
1974_malcesine_19_10_2020__17_58_07.png,no
1976_nw_alpago_18_10_2020__12_11_18.png,no
1981_thuile2_19_10_2020__11_05_17.png,maybe
1984_nw_egypt_20_10_2020__14_52_28.png,maybe
1985_albisola_17_10_2020__17_20_20.png,maybe
1988_albisola_17_10_2020__13_26_26.png,maybe
1989_riccione_17_10_2020__16_58_06.png,maybe
1990_malcesine_19_10_2020__14_18_59.png,no
1991_riccione_16_10_2020__13_06_51.png,no
1992_nw_poperinge_17_10_2020__17_42_42.png,no
1994_nw_alpago_18_10_2020__13_03_19.png,no
1995_torbole_16_10_2020__14_56_13.png,no
1999_nw_poperinge_19_10_2020__15_21_29.png,yes
2001_nw_egypt_18_10_2020__14_57_02.png,yes
2005_nw_veulettes_18_10_2020__16_41_37.png,maybe
2008_nw_egypt_18_10_2020__15_50_00.png,maybe
2010_riccione_18_10_2020__12_26_00.png,no
2011_rimini_19_10_2020__13_35_02.png,no
2017_nw_alvarmontseny_19_10_2020__11_35_16.png,no
2021_nw_montalt_19_10_2020__13_13_07.png,maybe
2022_malcesine_20_10_2020__12_55_26.png,no
2023_nw_dieeksepark_20_10_2020__10_28_31.png,no
2024_nw_alpago_17_10_2020__17_42_35.png,yes
2025_nw_alvarmontseny_19_10_2020__16_28_49.png,no
2026_thuile_17_10_2020__10_20_19.png,yes
2027_nw_veulettes2_20_10_2020__09_45_57.png,maybe
2031_malcesine_20_10_2020__14_52_25.png,no
2032_albisola_18_10_2020__16_04_36.png,maybe
2033_bassano_18_10_2020__12_40_47.png,no
2034_nw_egypt_17_10_2020__14_50_14.png,yes
2036_campegli_16_10_2020__12_03_16.png,no
2038_nw_alvarmontseny_20_10_2020__17_58_24.png,no
2041_nw_almerehaven_18_10_2020__17_11_07.png,maybe
2043_nw_alpago_20_10_2020__10_49_01.png,no
2044_nw_dieeksepark_18_10_2020__16_19_38.png,maybe
2051_nw_alpago_19_10_2020__13_35_07.png,yes
2052_nw_montalt_20_10_2020__17_16_47.png,no
2055_albisola_18_10_2020__09_52_36.png,maybe
2056_malcesine_19_10_2020__16_58_16.png,no
2057_nw_alpago_19_10_2020__16_28_46.png,yes
2058_nw_alvarmontseny_20_10_2020__16_35_15.png,no
2059_rimini_17_10_2020__12_14_16.png,maybe
2060_nw_montalt_18_10_2020__14_27_38.png,no
2062_thuile_19_10_2020__11_35_00.png,no
2063_nw_zacinto_18_10_2020__15_11_50.png,maybe
2064_albisola_20_10_2020__17_06_14.png,yes
2065_riccione_19_10_2020__14_18_57.png,no
2066_nw_veulettes_18_10_2020__16_19_35.png,yes
2070_nw_alvarmontseny_18_10_2020__14_49_47.png,no
2071_nw_veulettes_17_10_2020__17_35_20.png,no
2072_nw_portodiandora_19_10_2020__12_13_39.png,maybe
2074_riccione_18_10_2020__17_10_56.png,no
2075_thuile_19_10_2020__16_36_03.png,no
2076_nw_veulettes2_18_10_2020__12_04_02.png,no
2077_albisola_19_10_2020__16_05_50.png,maybe
2079_nw_egypt_17_10_2020__17_35_17.png,maybe
2089_thuile_18_10_2020__12_26_03.png,yes
2090_albisola_19_10_2020__17_20_50.png,maybe
2091_nw_alvarmontseny_18_10_2020__16_12_13.png,no
2093_bassano_17_10_2020__18_04_27.png,no
2095_thuile_20_10_2020__17_16_42.png,yes
2096_nw_dieeksepark_19_10_2020__12_05_42.png,maybe
2097_rimini_20_10_2020__09_45_41.png,no
2098_nw_poperinge_19_10_2020__11_50_04.png,no
2099_campegli_16_10_2020__12_46_02.png,no
2102_torbole_16_10_2020__11_20_02.png,no
2103_bassano_18_10_2020__11_33_37.png,maybe
2104_malcesine_20_10_2020__17_27_22.png,no
2107_nw_alpago_18_10_2020__16_56_21.png,maybe
2109_nw_veulettes_17_10_2020__17_49_59.png,no
2110_bassano_18_10_2020__12_33_26.png,maybe
2112_nw_egypt_18_10_2020__16_34_12.png,yes
2113_nw_alvarmontseny_18_10_2020__17_03_45.png,maybe
2114_nw_dieeksepark_18_10_2020__17_11_07.png,maybe
2117_thuile_19_10_2020__12_28_35.png,no
2119_bassano_17_10_2020__15_10_51.png,no
2120_albisola_20_10_2020__12_03_22.png,no
2121_albisola_19_10_2020__13_12_58.png,yes
2122_riccione_17_10_2020__18_26_49.png,no
2123_nw_poperinge_20_10_2020__15_44_47.png,no
2124_nw_poperinge_20_10_2020__17_27_28.png,maybe
2125_albisola_20_10_2020__10_48_55.png,no
2127_nw_almerehaven_19_10_2020__17_21_12.png,maybe
2128_malcesine_19_10_2020__12_58_14.png,no
2129_rimini_17_10_2020__18_11_56.png,maybe
2130_thuile2_20_10_2020__16_45_31.png,maybe
2131_nw_montalt_19_10_2020__17_43_25.png,maybe
2132_nw_veulettes2_19_10_2020__11_42_43.png,maybe
2133_nw_alvarmontseny_19_10_2020__16_13_49.png,maybe
2134_nw_dieeksepark_19_10_2020__14_11_50.png,maybe
2135_bassano_18_10_2020__15_49_52.png,yes
2138_malcesine_19_10_2020__13_05_40.png,no
2140_malcesine_20_10_2020__17_37_38.png,no
2146_thuile_17_10_2020__13_05_51.png,yes
2147_nw_alpago_18_10_2020__09_52_44.png,no
2149_nw_alvarmontseny_19_10_2020__15_43_41.png,yes
2150_albisola_19_10_2020__11_42_25.png,no
2151_nw_alpago_20_10_2020__15_34_24.png,yes
2153_nw_alpago_18_10_2020__15_19_06.png,maybe
2154_nw_portodiandora_17_10_2020__17_20_35.png,maybe
2158_malcesine_17_10_2020__14_18_03.png,no
2159_thuile2_18_10_2020__17_03_39.png,maybe
2163_malcesine_20_10_2020__12_03_26.png,no
2166_nw_veulettes_17_10_2020__18_19_35.png,no
2170_bassano_17_10_2020__16_58_03.png,no
2171_nw_dieeksepark_19_10_2020__11_05_27.png,maybe
2172_nw_zacinto_19_10_2020__13_20_23.png,no
2173_thuile_19_10_2020__16_21_10.png,no
2177_albisola_19_10_2020__13_27_33.png,yes
2179_albisola_19_10_2020__15_28_38.png,maybe
2191_nw_alvarmontseny_19_10_2020__12_50_57.png,maybe
2196_nw_veulettes2_19_10_2020__13_57_16.png,maybe
2197_rimini_18_10_2020__16_34_08.png,no
2198_malcesine_16_10_2020__11_20_04.png,no
2200_nw_veulettes_18_10_2020__15_42_39.png,maybe
2201_albisola_20_10_2020__16_14_21.png,yes
2206_nw_veulettes2_18_10_2020__15_42_39.png,yes
2207_nw_alpago_20_10_2020__16_45_40.png,maybe
2208_nw_egypt_20_10_2020__12_55_28.png,yes
2210_campegli_19_10_2020__16_21_12.png,maybe
2212_nw_zacinto_20_10_2020__10_17_42.png,no
2216_rimini_19_10_2020__16_05_59.png,no
